,word_ngram_freq,volume_ngram_freq,freq
forces,103159527,8918153,1
combinations,14704778,3645909,3
cohnvossen,190,170,4
dependent,46825423,6346940,3
says,140186080,7473202,3
topological,1101780,230695,12
differentials,2399469,632698,2
claimed,34017747,5372236,1
projected,11971808,4071817,1
making,204240192,16820398,9
bear,56397439,10069910,1
implicit,11452202,3264505,1
corresponding,44418215,5449937,24
projections,6966873,1811214,2
material,153214581,11468461,3
attention,128701456,9671789,1
traverses,1086171,556471,1
shorter,15617524,4805807,5
closures,707072,293750,1
poor,128893459,11824461,1
donut,222503,110647,1
closure,7745182,1688283,1
range,118834139,11139232,1
converting,5197561,2348836,1
already,198197475,11622752,11
application,99149278,8546733,3
explanation,45534202,7196334,1
equivalent,38432678,6888308,9
authors,42845288,6517866,1
equicontinuity,1616,647,4
maybe,43187764,5825140,1
multiplying,4050715,1760939,2
globally,1688589,690474,3
extending,18092832,5178314,2
centers,24036270,3894910,1
frames,10637662,2675377,19
diffeomorphisms,20370,4226,1
expressing,13510668,4459447,2
impose,12041987,3435089,1
comment,24865637,6625073,1
lfor,15859,11624,1
development,292567752,11954277,18
reparametrized,1734,1178,2
rinow,493,248,9
abstract,29297265,5352930,1
moves,24787121,6508005,4
interesting,69655404,8054354,6
leibnitz,668423,190582,1
correcting,3856400,2129151,1
reason,174823900,10641722,2
planes,13754388,2309301,10
set,302361340,16680260,32
clock,15675780,3922200,1
assumption,32429347,5142748,7
single,163205541,11800147,9
flow,85584876,8820317,8
viewed,25727145,5599631,5
splitting,5410596,2336265,3
unit,85082435,7380100,27
carried,110953787,8227416,9
right,405717045,20489859,15
quadratic,2345201,412412,6
polarizations,237531,70528,1
tasks,30566751,4360310,1
synge,598556,108820,5
functionals,136166,34181,2
establishing,21792738,5517007,1
let,231529250,14821442,72
attributed,20842724,4708948,1
condition,115246769,8799218,32
contradicting,864826,655209,1
appear,113979614,8111631,1
formulated,9188706,2892646,1
contain,48392464,6465106,2
example,313505718,10241053,11
alexandrov,103083,30054,5
localization,4264172,774203,2
signs,44832610,7580833,5
quadric,76471,13624,9
singular,15181501,3314016,7
restricted,23172636,5966655,4
various,197327756,11994353,3
interest,221787128,11993330,3
completes,2956537,1538821,2
order,360669813,14973133,38
besides,49458956,10025571,1
talk,83995152,10245743,2
seem,114793384,8045509,1
iii,98208308,9278397,1
model,155409143,10026034,2
time,1167810273,19935128,17
taxicab,330379,162718,4
remove,37509398,7169556,1
axiom,2490803,907220,3
area,209904357,9766343,2
generalized,9456187,2559886,2
aa,7570778,2391292,3
zeros,1485853,348678,1
transversal,450778,134484,2
intersection,6660792,1655517,14
reproduced,14056984,5502306,1
conversely,7084155,3121303,8
derivate,41996,27078,1
continue,72786692,8550685,5
tangents,590269,194196,5
converges,730116,306308,5
always,289326176,11420302,25
recommend,12848044,3755601,1
infinitely,7431815,2631545,2
allow,74009167,8639666,2
endpoint,979809,243173,7
containing,53034057,6669981,3
away,243726011,11158021,1
conditions,182610089,9805520,8
conveyed,10026318,3147992,2
pointwise,77883,27917,10
contractions,3564824,670656,1
problems,182033209,10574120,3
turned,127075437,8063407,5
object,119195088,8952163,3
stands,37291888,7317083,2
frame,38645040,6712836,54
imitate,5136823,2237676,1
orthogonality,289259,88389,1
arbitrary,15962852,3791049,6
soon,160678206,12204234,1
denote,7459754,1965159,9
least,219366839,9315507,9
pp,14542146,2155550,2
prob30,52,48,1
convey,12178975,3899726,1
partition,9221137,2063266,8
effect,227026494,12173170,2
verifies,522828,328997,1
axis,29993153,3643827,2
times,244274912,13125920,2
transitive,1435443,270011,7
independence,45888150,6530000,1
length,110823907,9853146,65
intermediary,3135852,1419722,1
equal,103238744,9282106,8
minkowski,313842,58962,3
immersion,3130558,1039611,4
supplementary,6812821,2649751,1
break,53238563,10749311,1
stretch,12569571,4755892,1
without,465581954,15757238,1
professors,9513209,2892167,1
greater,158013141,10294282,3
operating,46294653,6632426,1
descending,7536312,2693786,1
covering,22447084,6298668,10
general,450612588,19409510,28
bears,18032657,5309700,1
verify,6210513,2322049,1
similarly,38390517,7840036,3
failure,73834492,8388610,6
chosen,46794950,7999476,7
much,601262291,20411024,9
summary,41148631,8764831,1
path,53730117,7384943,4
locus,6182769,1487172,11
bianchi,538464,163658,14
rank,32214611,6711902,9
irreducible,1380272,491133,1
agenda,11795691,2388690,1
specified,31416699,4311460,5
anyway,18991677,4365986,2
simplified,7431621,3096370,1
consequence,43581859,5760428,7
eigenvector,273788,67791,7
unique,37709353,6325780,14
triple,7051479,2726075,1
initial,62219297,7132307,21
whenever,33644616,9318155,2
nice,26663502,5208646,2
note,145170586,18009338,9
constancy,3117011,1306399,1
triangle,10147336,2308572,13
second,316484908,20149711,71
includes,54737180,7926714,1
backs,7184259,3159928,1
spherical,6263832,1059250,2
intrinsic,10847549,2892463,20
bounded,6705855,2319125,16
conveys,3213940,1666281,2
la,182088211,11730596,1
distance,94015589,9138225,42
zero,34748076,4807902,6
axioms,2325121,565684,4
pull,22148778,6110402,3
acute,32380814,4267406,1
fails,16094970,4424080,2
sparse,2839387,1383616,1
confined,24089947,5304166,1
star,36348727,7196174,3
circles,18255350,4862361,3
leads,41158061,7039885,2
skew,818671,311901,21
basic,102960618,9460385,16
assumed,52011524,7444145,8
symbols,21321275,4208222,10
checking,11250968,3866477,1
periods,40929929,6308055,1
strictly,20983905,6134322,4
continuously,10844451,3549851,1
obvious,50765830,6863910,8
united,275947752,14568993,1
kurzester,148,138,1
namely,31529367,4611993,4
trick,8222139,3126061,6
trivialization,78074,56962,2
discard,2964333,1587946,1
bonnet,2515236,926698,2
doklady,168745,42107,1
identified,46924265,5746431,6
others,280160469,13937506,3
handle,27054026,6242059,3
experience,182659383,13149477,1
neill,752187,215288,4
varying,23344537,5537446,3
outer,28950468,5427548,1
techniques,56278415,5597204,1
entry,38732873,5939771,3
around,225965973,15344541,8
visualize,2717724,1275246,1
definite,28931415,5209920,12
events,94350605,8641491,1
induces,3540034,1377378,1
rham,20179,8165,3
amounts,34186613,5656375,4
plane,43932667,4657983,11
justifies,2795837,1589131,1
squares,10296205,2405844,2
establishes,5987873,2410815,2
clairaut,71751,17684,5
boundaries,23748950,4718234,1
avoids,3608938,1953690,1
estimates,26301641,4646942,1
vanishes,1862681,912247,5
action,212759202,11353878,13
resulting,42465685,6562353,2
pulling,11022184,3793062,3
reparametrizations,1902,782,2
start,79891984,11846181,9
studied,47250984,6736863,3
solely,17014098,4724842,1
yamabe,15367,7438,3
mistake,23465757,5993538,1
instead,118485329,14029654,9
descriptive,10993128,3405619,1
difficult,130577321,8858284,3
civita,171995,67645,18
applicable,22704082,4033700,1
convergence,6616481,1523461,3
sphere,23751769,4126323,15
segments,14522204,2389056,6
eom,110965,45103,1
wave,45179406,6341468,10
derive,11845722,3901995,2
intend,9684859,3508221,1
shaped,27440691,6263073,2
convex,4759039,1017934,5
packaging,4386364,1068538,1
alexander,31583394,3911472,2
extremal,149579,39703,2
tractable,672986,448236,1
s5,387873,218866,1
interior,32172949,6635821,4
gluck,701162,159807,2
contained,49233292,6909695,3
noncase,2739,1610,1
comes,91173579,8665470,5
semi,16605212,5210569,48
work,621797228,19617305,3
steers,1041704,452345,1
homeomorphic,43370,9416,1
automatic,17105562,3647371,2
viewpoints,2502195,1186999,1
bijectively,1729,1095,1
products,92985765,6678148,6
roundabout,994039,654385,1
connecting,11016022,3824440,5
indices,6377116,1435017,7
fashion,34527741,6665384,2
variations,28656083,5546926,19
cartan,71347,11660,21
e,155009877,14369374,6
christoffel,99853,31468,11
famous,47483028,6394143,1
variables,45588940,2841394,1
subbundle,1763,526,29
significant,101999263,7534050,5
pullback,61737,23768,7
gives,93485484,8324899,31
ordinary,61059033,7669829,2
lose,37385813,7008143,1
things,261491585,11169420,2
spiral,6918833,2201832,2
rule,126808176,11412989,5
sits,8154939,2987380,1
sides,52946344,7028002,4
symmetries,531823,153866,7
overlapping,5360428,2530251,1
integrated,22968191,4640056,3
base,86517782,10276152,23
necessarily,45327781,6447360,4
adds,17176185,4614895,1
rotate,3398336,1067907,1
matter,198029580,11314981,2
formulating,2866314,1534852,1
moving,60732193,9637104,2
forth,60949516,7007741,2
lives,83154557,10617001,1
product,96228667,7428700,29
university,267605414,14923219,2
shrinking,2646808,1645612,1
across,125969728,9842892,2
decreasing,8721148,2708962,1
developed,118108656,9435004,4
context,66145330,5518080,2
avoid,60713817,8388889,1
details,54834084,8166093,2
principal,70383823,8778343,2
structure,150602123,10280590,22
try,86024314,10073442,1
regions,47224271,5323175,1
ricci,691868,174027,23
local,188970118,10650023,84
nonpositive,35835,17554,5
whose,196188708,10249873,9
parts,133867316,9948647,7
substantial,36245541,5667711,2
mainly,43021487,5865090,1
source,122508876,10145318,1
messy,1306631,826837,1
reject,12454749,3675869,1
decrease,28917057,4687453,1
flows,20652698,4107113,1
subtlety,1881129,1090081,1
nearest,15091446,4562875,1
preserved,24498748,4788338,3
families,70068465,7087708,2
conform,8656532,3224925,1
laplace,1584759,295320,2
new,1073292865,23694841,4
pass,76642270,10680276,5
matrices,4209680,649653,8
punctured,796751,446940,2
paragraph,26452575,3652461,1
chain,35984375,6438114,1
difference,110581448,9154832,3
considered,151545059,9321530,5
derived,51174255,6628429,4
submanifolds,14141,3304,4
completion,16372332,4425264,7
determine,73035028,7157315,12
consider,103396986,10203527,10
kinetic,7084288,953277,2
setting,58941240,10940232,5
defines,10940415,2989809,7
presumed,8321974,3083576,1
nearby,15968958,4485355,8
cayley,261783,57037,2
topologies,372460,86764,1
references,46192280,8048798,2
derives,6608230,2590283,1
leaf,20989976,3910198,1
subspaces,154933,35330,5
hand,297264744,15152881,3
quite,173456485,11763142,4
identify,38898150,5913232,2
eliminating,6062231,2668061,1
underlying,26226076,5785885,1
extremum,170993,69818,1
started,80515153,7399268,1
divide,16727295,5583833,1
parameter,17379139,1541115,16
normalization,1802379,524045,1
obviously,39656429,8654223,2
global,40103211,3796951,5
bm,1600699,397450,4
representing,24255350,5531063,2
copy,44105907,6917744,1
determination,41334534,6587850,1
piecewise,385291,105695,10
statements,43335318,5731638,1
dependence,21515580,4219636,1
square,63228484,10488308,6
l,117220317,15464025,3
justification,15192106,3817257,1
j,101980525,12815961,8
us,516975345,10171508,24
torus,584292,139067,1
overlooked,8086484,3692425,1
word,184603724,11489683,3
relative,76673081,8658990,5
concise,3824785,2030958,1
diffeomorphism,31701,5028,11
converge,2586693,1320489,3
check,53673380,9556507,3
hard,125255025,12105942,4
sort,76748889,8202784,3
assigns,3788020,1451781,1
focal,8611836,1888822,2
existing,62595784,8222310,1
involutive,10116,3855,1
lowering,6964705,2907643,2
saving,20403526,6556095,3
growth,147031630,9376667,1
shown,164618363,8175547,1
images,43702593,5145617,1
subset,3761751,806977,7
cohn,1468115,389955,4
contraction,10502022,1716554,4
copied,7172025,2606215,1
uniqueness,2987592,1318136,5
property,142167084,8366875,17
exists,40466775,6021585,9
measured,47169314,6713365,4
remaining,41570778,7503413,2
obtaining,18148005,4778855,4
changes,160538481,11831430,2
schwartz,3977290,934041,2
shortest,3778530,1886786,5
sectional,5487284,1335609,25
redoing,86059,71028,1
age,208047899,13426061,1
submanifold,30671,5566,10
values,133213477,7687093,15
forms,136468034,11267953,55
checks,10597881,3060330,1
bracket,2831187,889523,5
anais,160223,42208,1
employing,9102712,3440571,1
representative,38475707,8030500,3
halfopen,20326,19486,5
half,197368932,20799485,1
qualitative,10518785,2311095,1
provides,70820003,6052686,1
bilinear,237867,60037,7
modifications,10660904,3223312,1
else,94712154,9995178,1
autoparallel,309,110,2
nonvertical,13809,7320,1
monomorphism,14952,6269,1
diagonal,4864188,1194619,4
multiples,1422715,550478,1
discovering,6500662,3306714,1
revolution,68999580,7270614,7
developments,25204762,5048433,1
tensor,2391644,287172,67
preserves,3530807,1921338,4
version,44739611,6011480,11
meridians,649086,154548,1
ask,92326874,9092513,1
calculus,4163098,1009690,10
discrepancy,4629386,1882787,1
q,29196763,5090254,1
groups,159418843,8811837,3
equations,27616497,1860685,38
interpreted,20766438,4589004,3
projecting,5381070,2043594,1
rubbing,4331843,1942216,1
calculation,17306349,3531746,7
still,408263128,16277222,11
additive,3186527,825630,1
crittenden,611497,116148,11
metric,5455440,1102892,145
yield,37765055,6366433,1
find,274292734,10584531,3
degree,111537970,9255613,2
cutpoint,18343,5566,1
giulio,747372,160759,1
brasileira,281787,64090,1
returns,30557022,6354209,1
shared,37860285,7130511,2
spell,9503142,3731495,1
analysis,172535798,10374035,2
useful,78871232,8070816,1
years,563247544,13151420,2
subinterval,60173,19682,2
singularity,1548227,607447,2
chelsea,2228565,621935,1
immediate,53728272,7614409,2
operation,95100641,7896335,5
smoothness,1252345,748866,1
myers,3870303,946728,5
probably,154301146,11579636,4
recapture,1984342,994175,1
boundary,28799110,3940211,3
kernel,3914753,972940,3
depend,32876726,6080488,2
strange,47544787,7499740,1
decomposition,7851132,1259317,6
rectangle,3702225,837956,11
math,7162140,1563869,2
repeating,7180984,3536097,1
facts,69361489,7806312,3
fact,303323018,10182969,30
non,146456349,13685831,2
lower,145218962,12300918,8
equivariant,19778,3881,9
option,28032034,3761155,1
major,168841614,11353496,3
improvement,40966150,6531788,2
span,11714787,3611954,1
accelerates,887964,532655,1
viewpoint,8205362,2564688,3
ability,81500208,7567739,1
sliding,6506122,2205158,1
parametrization,117356,35119,13
use,535798133,19210819,29
dispute,21495256,4556741,1
subsequences,56218,18746,2
exponential,4064981,850202,15
subintervals,64881,21029,2
among,321351351,14735070,6
anti,50685455,7040759,2
look,197095972,15216874,2
multiply,6806037,2812698,1
identification,30441300,5235969,3
annihilated,1650298,919009,1
curves,20194642,2707994,82
force,179566043,13083130,1
prime,34421805,6398597,1
additional,77664573,9085263,6
split,21402591,6713211,1
equicontinuous,4007,1317,5
geometrically,771681,414347,3
often,325385700,13646116,4
trace,24279136,6677826,4
otherwise,73189721,10811781,2
opposite,54155767,8982874,3
labeling,3755598,1151359,1
warren,12170351,2236418,1
nesting,2614449,669109,1
complex,86083324,8560914,4
iterated,337543,172058,1
spheres,8122010,2373993,9
acceleration,8297446,1461572,2
radial,7542681,1117421,12
mind,220137001,13183955,1
arthur,26797985,3684862,1
differentiate,5475833,2055595,3
onto,33124930,4344981,10
formal,49472322,6745060,2
someone,69306780,7097425,1
quantification,1814753,653810,2
get,318321184,11798719,52
satisfies,3761938,1412390,13
surprise,28212787,6696711,1
negatives,1937673,734775,1
importantly,6801681,2546012,1
analysts,5446139,1279388,1
classes,65300245,7107582,4
solve,19977322,4687847,1
able,182787681,8816878,1
conformal,352471,67254,3
putative,1781748,580957,1
directions,32702315,7040122,4
endomorphisms,7158,2226,1
independently,13705693,4101283,4
involving,30858764,5242307,2
pre,44727369,9602450,1
lipschitz,98671,28187,1
nature,258607404,13083254,1
numbers,86377548,8950167,1
nontrivial,313900,134986,6
imbedding,109031,46259,8
choose,48894515,7583913,7
sprays,1460542,547390,2
implicitly,5471996,2173422,1
holds,30017703,6748161,3
consideration,58749519,7407849,1
components,47003928,4266183,29
sometimes,165282667,13813035,4
process,261231720,11012831,2
reversed,11281394,3776809,3
person,232353232,9693513,4
reduces,12324449,2988421,5
repeat,21209767,6312918,3
fibers,14668634,987754,2
vanishing,2432847,1288804,4
splits,1972865,1075219,2
puncturing,238404,162243,1
parallels,5896646,2338210,2
flavor,5936608,1489623,1
yang,5849289,963254,2
formally,11364944,3710173,3
weaker,7648709,3131454,3
pattern,73371169,7262439,1
minimal,12879519,3179372,12
conservation,19699314,2645005,2
partial,29714766,6212092,3
study,251146114,15792180,6
level,217515046,11988457,2
existence,89086621,7550735,28
valued,12430516,3748559,17
replace,19007815,5223738,1
whereupon,4657063,2194398,3
wedge,4483137,1641962,3
differentiability,48919,22192,1
frequently,81661621,8565073,2
knew,145643159,6791182,2
limit,44392003,8227075,15
th,15854089,5443380,1
deal,91637705,11070561,1
isometrically,31360,15215,2
body,251658904,11518051,2
parallelizations,1849,879,2
scale,87945524,10165822,1
multiplies,693860,490840,1
rig,2423727,808832,1
yields,15801323,3495505,2
named,56790689,6880348,2
reduced,70099950,8782010,1
forced,55369682,8392798,2
aimed,16461751,4435015,1
auxiliary,7474932,2313367,2
geodesic,301953,80296,137
valid,24337886,4354797,2
champaign,997509,393782,1
iv,70418238,11355468,1
beyond,118422939,13547988,7
questionable,5674904,2682505,1
analogous,10379895,2804803,1
breaks,12378760,5191587,2
hamilton,17424057,2505469,2
founded,35702454,5525505,1
continuity,14077163,3653005,4
drops,13098206,4192406,2
theorems,1740546,422006,5
cv,2305613,624145,4
helv,234816,81336,1
minimizer,38966,11176,10
cartesian,2333215,525081,3
starts,16326204,5061526,2
hypersurfaces,33769,9552,11
marston,1167054,303734,1
integrals,1280535,221538,1
cycle,40130390,4809355,1
leading,68886037,10500821,1
entertain,6147268,2717669,1
unchanged,7666109,2926407,2
entries,12191706,2437434,2
move,93962800,11335435,4
specifies,4841912,1260794,1
operations,68494352,6525346,2
according,178815411,13820622,3
back,406548203,20579105,13
value,251727013,11835413,19
fields,58098390,7778336,113
bivector,10677,1133,2
exterior,8471957,2707745,13
distinguished,39048756,7436824,1
immediately,92279838,10416899,7
continuous,37843432,6223407,15
columns,23272932,3938781,1
apply,58019012,7218873,10
outlined,12254965,3756157,1
historical,89471481,9542747,1
first,923189150,27967072,58
nonorientable,5574,1365,2
infinitesimal,1369284,600124,2
nonconstant,48102,24241,1
alternatively,6903228,2566726,1
nonsingular,145569,36477,6
follows,85545433,7264109,26
countable,296779,105236,2
wiley,10172428,1853395,1
fourth,56689720,11362951,4
bipoint,1410,420,1
satisfied,31286367,7270195,3
approach,125032805,11731938,4
sign,56562400,9178627,9
properties,64066475,5256912,11
associate,15518222,5776565,1
deterministic,2280641,561541,1
gap,22670010,5068811,4
facilitates,3300547,1479785,1
perturbations,1418153,390584,1
important,318798581,11010443,11
show,178523179,14009350,41
gauss,1382546,282632,8
lengths,9549817,2905337,19
prob19,42,42,1
obtained,105602979,6672560,12
since,371590865,16526536,32
decreases,12630244,2446486,1
near,154954539,15472582,2
makes,125236883,9716748,12
isometric,1010320,206478,11
perpendicular,8956341,1525668,9
plethora,1203695,783498,1
classify,4301924,2021551,1
affine,448354,102086,4
treatment,144883050,8522334,1
sard,131400,65976,5
finitely,215518,70225,1
theme,29775562,4839499,2
vossen,38343,15055,4
unity,38143462,5179916,7
happen,38695255,6443174,3
close,144027294,18493024,6
fixing,7475778,2943067,2
mistakes,11613492,4076907,1
mathematicians,1906551,644635,1
densely,2797058,1388176,1
lifts,3025697,1550619,8
weingarten,128248,47512,2
equals,9775113,3177444,1
observe,30190962,6531134,1
forever,18917150,4560656,1
discrepancies,2883879,1437760,1
professor,58855941,7964094,2
return,141090661,14220732,1
established,119035887,9763574,1
hypothesis,29151858,3741739,7
gramm,253679,59371,3
last,310248709,16036007,7
volumes,24014387,5073904,2
turn,134505772,14317678,7
direction,100827132,8752105,13
gaps,6679762,2645020,2
explain,61797995,8094920,2
front,114244970,11360480,6
nikolaev,73116,23766,3
balls,9096497,2697709,8
bifurcate,155121,85177,2
elapsed,4541176,2080306,3
irritation,6944095,1870678,1
like,709849832,23012420,12
manipulated,3553375,1737366,1
deleted,3523147,999173,1
regular,56846646,8239858,2
curvature,4838495,919587,160
reparametrize,1297,940,3
fit,50719867,11341828,1
failed,51371549,7109760,1
three,487787199,21062553,9
illinois,21773628,2796458,2
integrand,261358,75306,2
number,421670920,13997815,7
july,91750068,6099633,2
want,207691335,10596807,4
put,234694082,12354686,2
introduce,19498890,5443964,3
examples,68415550,8762396,4
allows,36236343,5141805,2
noncompact,16545,5903,3
invert,1101844,526364,1
hopf,202633,49385,11
specifying,4290647,1560450,1
generates,5451386,1835604,1
later,269420608,17431351,2
complicated,24260661,6755000,1
make,502804979,14062409,18
algorithm,14433021,856528,1
pushed,22424293,4902814,1
drop,35273150,8532903,1
ends,44237972,8986314,9
going,207111364,10391214,3
contains,62770963,6657814,2
covariant,254060,37319,34
theorem,9514692,1127071,110
vertical,32170450,3998025,16
period,240810310,10714899,1
intersects,978174,435810,1
regularity,4662056,2153586,1
lifting,7675961,3323037,3
fundamental,48892606,6392999,23
killing,16757141,4720058,22
academic,40182061,5666356,2
carrying,42230650,7764281,1
every,393306866,15642743,47
edition,53866139,8491537,1
convexity,770268,216069,2
region,99947510,7164892,1
repeated,41293545,8402956,1
denotes,6265086,1694876,2
importance,106610622,8881260,1
stretched,12762269,4010879,1
depends,45320058,6189013,6
cor,6600133,1561659,1
contexts,10703427,1880699,1
correct,58484354,9133879,3
vol,110098926,7499041,1
solder,1591269,275064,3
instructor,8211009,2105190,1
strangely,6407037,3047891,1
structures,54296986,5378143,5
angles,16795687,3185204,8
identity,51717658,5870291,32
linearity,1358520,441171,1
see,846494292,17881391,16
preface,15567356,7129237,1
taking,119919305,13317784,15
coincide,4844063,2322384,6
care,168579579,13182358,4
differentiable,293851,89446,4
hausdorff,93023,20417,2
made,737658132,13373598,2
writing,112154899,12885400,2
simultaneous,9230617,3076977,1
recovered,17156604,4198773,1
parallelism,2343130,706273,1
enhances,2917632,1408941,1
merely,83043351,7330453,3
connections,21090707,4261089,21
eigenvalue,900887,174720,6
infinity,4229204,1413419,1
result,199933678,11356831,22
morse,3309024,828676,4
reduce,46957559,6079919,2
proofs,7276625,2154841,1
riemann,539154,98827,15
row,29985454,6430463,2
coefficient,19526107,1674061,3
amplify,1041945,651730,1
restrict,7079064,2702542,4
far,288760391,15914031,2
represented,63517694,6755966,1
pulled,30704751,4420751,2
next,219433560,16142000,4
bologna,3269949,647160,1
coming,94643724,11310165,1
considers,13212641,3962864,1
group,284672959,12954525,43
prob3,935,683,1
lemma,1565008,206975,22
clear,155451094,11394888,7
sense,197220509,10436941,16
magnitude,21819189,3743361,1
occurs,60130691,5423658,3
deeper,20368149,5969565,1
determining,29729265,5378100,1
maximum,56689718,7183101,1
arc,20511203,4327954,3
appearance,65998192,7483278,2
minimization,1266332,403099,2
velocity,33309731,1879473,24
geometrical,4289918,1150775,1
subject,207720288,14199323,1
combination,45760019,6918189,1
leaves,59706459,9188760,3
eventually,44667458,8498807,4
actually,96637249,10197963,6
numerator,1382350,372034,1
cross,92631653,14687734,2
arcs,2359153,592362,1
needed,105352008,8842424,6
equivariance,3565,1082,8
fail,32114237,6519650,2
adapted,21506745,5160285,5
relation,90003036,8309114,11
separated,32702454,6985028,1
guidance,22053552,5111756,1
mathematical,20715811,3466943,1
straightforward,7793594,2897655,3
nonincreasing,27744,13900,1
characterization,8138058,1919830,4
profile,20343631,4137508,1
taylor,24441676,3483649,8
replacing,7379561,3277598,1
realize,28686011,5266039,2
milan,7482056,1272489,1
continues,29990390,5969707,1
considerable,79770275,7747607,1
diameter,31720879,3081228,2
mills,16843277,3278272,2
claim,71229695,8753055,4
appropriate,80022252,7737999,2
corollary,2850919,1384830,2
providing,42881158,6644363,1
expressed,70616426,7511801,4
easier,27840553,6383377,1
calculations,16264095,3352551,1
sequence,40686559,4534243,25
manifold,4704744,1744499,76
unnecessary,15148700,4789653,2
grassmann,99601,20703,4
etrie,598,523,1
routine,20361008,5411283,2
bounds,8245076,3213559,5
subscripts,821932,305401,1
really,147420684,9319192,1
tell,148165666,10456827,2
page,108390018,12447576,2
noted,73569863,7410767,1
happens,28472757,5887162,2
points,115158315,10596669,62
isometry,46627,11583,21
adjointness,7385,2249,1
topologize,488,352,1
intersections,1441687,579250,2
original,114070624,10226344,5
factor,80951457,7067578,1
solution,106000254,7337102,9
riemannian,130876,21741,132
hinge,2379976,953704,2
pullbacks,12454,4436,3
taste,36279735,6490591,1
come,337666242,12804109,2
nothing,224710005,13388369,3
double,60894167,10718422,2
prescription,6393969,1939047,1
recognized,52054489,6686169,1
converse,4653010,2306210,2
designating,1405433,867140,1
norm,8359454,2379868,2
gromov,45623,12132,4
straight,48924713,9348514,8
generate,16631862,3374392,1
sufficient,75910173,7599632,1
barrier,14096049,3823761,5
previous,76638735,9080883,2
multitude,10711603,3366578,2
vary,29995673,4991705,5
retain,17884508,5049102,1
proceeds,17639162,4841941,1
proportional,13387482,2063917,2
means,261935832,14101056,10
referee,1530101,491865,1
specification,11469370,1777366,2
shuffle,1088967,692086,2
outside,118074170,17180087,4
successive,16571942,4457673,2
adjoint,339388,75108,14
longest,6408457,3038994,1
richard,56502351,5144694,3
kind,184534482,10780394,2
defined,79139469,7706934,31
solving,16512370,3669361,2
map,39422735,6117451,53
tells,32899571,5627095,7
extend,26582505,5857886,8
proposition,19863736,3577062,4
radii,2014749,480895,1
represents,43905339,5852824,4
measure,83157475,10022626,9
signature,10850634,2928749,1
boost,3376836,1604905,2
exist,60331721,7035770,8
article,86017205,7526409,1
perturb,169157,120788,1
exponentiating,7873,5163,1
slightly,49008791,7097158,2
especially,171145125,10656611,1
also,1038616504,15330403,38
implies,22398051,4269671,4
parallelogram,853698,239528,13
minimizers,19731,8224,11
homotopies,2888,994,1
rather,269938951,12659193,6
occur,79479712,6447224,1
another,444695376,16997580,15
similar,168686666,11292962,3
